title,label,label_name,topic,word_count,term,count,density_per_1000
Bulgarische Wiedergeburt,0,contested,geography,4416,vermutlich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,vielleicht,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,wahrscheinlich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,wohl,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,womöglich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,angeblich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,vorgeblich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,offenbar,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,scheinen,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,erscheinen,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,vermuten,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,annehmen,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,glauben,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,zweifeln,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,bezweifeln,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,möglich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,unwahrscheinlich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,fraglich,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,zweifelhaft,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,unsicher,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,unklar,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,meiner Meinung nach,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,meines Erachtens,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,nach meiner Ansicht,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,nach meiner Einschätzung,0,0.0
Bulgarische Wiedergeburt,0,contested,geography,4416,soweit ich weiß,0,0.0
Elisabeth von Weida,1,stable,geography,4396,anscheinend,2,0.45495905368516837
Elisabeth von Weida,1,stable,geography,4396,möglicherweise,3,0.6824385805277525
Elisabeth von Weida,1,stable,geography,4396,mutmaßlich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,scheinbar,0,0.0
Elisabeth von Weida,1,stable,geography,4396,schwerlich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,vermutlich,2,0.45495905368516837
Elisabeth von Weida,1,stable,geography,4396,vielleicht,0,0.0
Elisabeth von Weida,1,stable,geography,4396,wahrscheinlich,3,0.6824385805277525
Elisabeth von Weida,1,stable,geography,4396,wohl,1,0.22747952684258418
Elisabeth von Weida,1,stable,geography,4396,womöglich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,angeblich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,vorgeblich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,offenbar,0,0.0
Elisabeth von Weida,1,stable,geography,4396,scheinen,2,0.45495905368516837
Elisabeth von Weida,1,stable,geography,4396,erscheinen,0,0.0
Elisabeth von Weida,1,stable,geography,4396,vermuten,0,0.0
Elisabeth von Weida,1,stable,geography,4396,annehmen,0,0.0
Elisabeth von Weida,1,stable,geography,4396,glauben,3,0.6824385805277525
Elisabeth von Weida,1,stable,geography,4396,zweifeln,0,0.0
Elisabeth von Weida,1,stable,geography,4396,bezweifeln,0,0.0
Elisabeth von Weida,1,stable,geography,4396,möglich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,unwahrscheinlich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,fraglich,0,0.0
Elisabeth von Weida,1,stable,geography,4396,zweifelhaft,1,0.22747952684258418
Elisabeth von Weida,1,stable,geography,4396,unsicher,0,0.0
Elisabeth von Weida,1,stable,geography,4396,unklar,0,0.0
Elisabeth von Weida,1,stable,geography,4396,meiner Meinung nach,0,0.0
Elisabeth von Weida,1,stable,geography,4396,meines Erachtens,0,0.0
Elisabeth von Weida,1,stable,geography,4396,nach meiner Ansicht,0,0.0
Elisabeth von Weida,1,stable,geography,4396,nach meiner Einschätzung,0,0.0
Elisabeth von Weida,1,stable,geography,4396,soweit ich weiß,0,0.0
Schulweg,0,contested,politics_history,1634,anscheinend,0,0.0
Schulweg,0,contested,politics_history,1634,möglicherweise,0,0.0
Schulweg,0,contested,politics_history,1634,mutmaßlich,0,0.0
Schulweg,0,contested,politics_history,1634,scheinbar,0,0.0
Schulweg,0,contested,politics_history,1634,schwerlich,0,0.0
Schulweg,0,contested,politics_history,1634,vermutlich,0,0.0
Schulweg,0,contested,politics_history,1634,vielleicht,0,0.0
Schulweg,0,contested,politics_history,1634,wahrscheinlich,0,0.0
Schulweg,0,contested,politics_history,1634,wohl,0,0.0
Schulweg,0,contested,politics_history,1634,womöglich,0,0.0
Schulweg,0,contested,politics_history,1634,angeblich,0,0.0
Schulweg,0,contested,politics_history,1634,vorgeblich,0,0.0
Schulweg,0,contested,politics_history,1634,offenbar,0,0.0
Schulweg,0,contested,politics_history,1634,scheinen,0,0.0
Schulweg,0,contested,politics_history,1634,erscheinen,0,0.0
Schulweg,0,contested,politics_history,1634,vermuten,0,0.0
Schulweg,0,contested,politics_history,1634,annehmen,0,0.0
Schulweg,0,contested,politics_history,1634,glauben,1,0.6119951040391677
Schulweg,0,contested,politics_history,1634,zweifeln,0,0.0
Schulweg,0,contested,politics_history,1634,bezweifeln,0,0.0
Schulweg,0,contested,politics_history,1634,möglich,0,0.0
Schulweg,0,contested,politics_history,1634,unwahrscheinlich,0,0.0
Schulweg,0,contested,politics_history,1634,fraglich,0,0.0
Schulweg,0,contested,politics_history,1634,zweifelhaft,0,0.0
Schulweg,0,contested,politics_history,1634,unsicher,0,0.0
Schulweg,0,contested,politics_history,1634,unklar,0,0.0
Schulweg,0,contested,politics_history,1634,meiner Meinung nach,0,0.0
Schulweg,0,contested,politics_history,1634,meines Erachtens,0,0.0
Schulweg,0,contested,politics_history,1634,nach meiner Ansicht,0,0.0
Schulweg,0,contested,politics_history,1634,nach meiner Einschätzung,0,0.0
Schulweg,0,contested,politics_history,1634,soweit ich weiß,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,anscheinend,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,möglicherweise,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,mutmaßlich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,scheinbar,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,schwerlich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,vermutlich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,vielleicht,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,wahrscheinlich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,wohl,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,womöglich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,angeblich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,vorgeblich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,offenbar,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,scheinen,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,erscheinen,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,vermuten,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,annehmen,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,glauben,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,zweifeln,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,bezweifeln,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,möglich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,unwahrscheinlich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,fraglich,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,zweifelhaft,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,unsicher,1,0.5966587112171838
Operation Earnest Will,1,stable,politics_history,1676,unklar,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,meiner Meinung nach,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,meines Erachtens,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,nach meiner Ansicht,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,nach meiner Einschätzung,0,0.0
Operation Earnest Will,1,stable,politics_history,1676,soweit ich weiß,0,0.0
Lindisfarne Castle,0,contested,geography,1782,anscheinend,0,0.0
Lindisfarne Castle,0,contested,geography,1782,möglicherweise,0,0.0
Lindisfarne Castle,0,contested,geography,1782,mutmaßlich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,scheinbar,0,0.0
Lindisfarne Castle,0,contested,geography,1782,schwerlich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,vermutlich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,vielleicht,0,0.0
Lindisfarne Castle,0,contested,geography,1782,wahrscheinlich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,wohl,0,0.0
Lindisfarne Castle,0,contested,geography,1782,womöglich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,angeblich,1,0.5611672278338945
Lindisfarne Castle,0,contested,geography,1782,vorgeblich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,offenbar,0,0.0
Lindisfarne Castle,0,contested,geography,1782,scheinen,0,0.0
Lindisfarne Castle,0,contested,geography,1782,erscheinen,2,1.122334455667789
Lindisfarne Castle,0,contested,geography,1782,vermuten,0,0.0
Lindisfarne Castle,0,contested,geography,1782,annehmen,0,0.0
Lindisfarne Castle,0,contested,geography,1782,glauben,0,0.0
Lindisfarne Castle,0,contested,geography,1782,zweifeln,0,0.0
Lindisfarne Castle,0,contested,geography,1782,bezweifeln,0,0.0
Lindisfarne Castle,0,contested,geography,1782,möglich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,unwahrscheinlich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,fraglich,0,0.0
Lindisfarne Castle,0,contested,geography,1782,zweifelhaft,0,0.0
Lindisfarne Castle,0,contested,geography,1782,unsicher,0,0.0
Lindisfarne Castle,0,contested,geography,1782,unklar,0,0.0
Lindisfarne Castle,0,contested,geography,1782,meiner Meinung nach,0,0.0
Lindisfarne Castle,0,contested,geography,1782,meines Erachtens,0,0.0
Lindisfarne Castle,0,contested,geography,1782,nach meiner Ansicht,0,0.0
Lindisfarne Castle,0,contested,geography,1782,nach meiner Einschätzung,0,0.0
Lindisfarne Castle,0,contested,geography,1782,soweit ich weiß,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,anscheinend,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,möglicherweise,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,mutmaßlich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,scheinbar,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,schwerlich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,vermutlich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,vielleicht,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,wahrscheinlich,1,0.5178663904712584
Eliezer Ben-Jehuda,1,stable,geography,1931,wohl,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,womöglich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,angeblich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,vorgeblich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,offenbar,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,scheinen,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,erscheinen,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,vermuten,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,annehmen,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,glauben,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,zweifeln,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,bezweifeln,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,möglich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,unwahrscheinlich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,fraglich,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,zweifelhaft,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,unsicher,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,unklar,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,meiner Meinung nach,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,meines Erachtens,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,nach meiner Ansicht,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,nach meiner Einschätzung,0,0.0
Eliezer Ben-Jehuda,1,stable,geography,1931,soweit ich weiß,0,0.0
Apadravya,0,contested,science,2037,anscheinend,0,0.0
Apadravya,0,contested,science,2037,möglicherweise,0,0.0
Apadravya,0,contested,science,2037,mutmaßlich,0,0.0
Apadravya,0,contested,science,2037,scheinbar,0,0.0
Apadravya,0,contested,science,2037,schwerlich,0,0.0
Apadravya,0,contested,science,2037,vermutlich,0,0.0
Apadravya,0,contested,science,2037,vielleicht,0,0.0
Apadravya,0,contested,science,2037,wahrscheinlich,0,0.0
Apadravya,0,contested,science,2037,wohl,0,0.0
Apadravya,0,contested,science,2037,womöglich,0,0.0
Apadravya,0,contested,science,2037,angeblich,0,0.0
Apadravya,0,contested,science,2037,vorgeblich,0,0.0
Apadravya,0,contested,science,2037,offenbar,0,0.0
Apadravya,0,contested,science,2037,scheinen,0,0.0
Apadravya,0,contested,science,2037,erscheinen,0,0.0
Apadravya,0,contested,science,2037,vermuten,0,0.0
Apadravya,0,contested,science,2037,annehmen,0,0.0
Apadravya,0,contested,science,2037,glauben,0,0.0
Apadravya,0,contested,science,2037,zweifeln,0,0.0
Apadravya,0,contested,science,2037,bezweifeln,0,0.0
Apadravya,0,contested,science,2037,möglich,2,0.9818360333824251
Apadravya,0,contested,science,2037,unwahrscheinlich,0,0.0
Apadravya,0,contested,science,2037,fraglich,0,0.0
Apadravya,0,contested,science,2037,zweifelhaft,0,0.0
Apadravya,0,contested,science,2037,unsicher,0,0.0
Apadravya,0,contested,science,2037,unklar,0,0.0
Apadravya,0,contested,science,2037,meiner Meinung nach,0,0.0
Apadravya,0,contested,science,2037,meines Erachtens,0,0.0
Apadravya,0,contested,science,2037,nach meiner Ansicht,0,0.0
Apadravya,0,contested,science,2037,nach meiner Einschätzung,0,0.0
Apadravya,0,contested,science,2037,soweit ich weiß,0,0.0
Laufhühnchen,1,stable,science,1999,anscheinend,0,0.0
Laufhühnchen,1,stable,science,1999,möglicherweise,0,0.0
Laufhühnchen,1,stable,science,1999,mutmaßlich,0,0.0
Laufhühnchen,1,stable,science,1999,scheinbar,0,0.0
Laufhühnchen,1,stable,science,1999,schwerlich,0,0.0
Laufhühnchen,1,stable,science,1999,vermutlich,0,0.0
Laufhühnchen,1,stable,science,1999,vielleicht,0,0.0
Laufhühnchen,1,stable,science,1999,wahrscheinlich,0,0.0
Laufhühnchen,1,stable,science,1999,wohl,0,0.0
Laufhühnchen,1,stable,science,1999,womöglich,0,0.0
Laufhühnchen,1,stable,science,1999,angeblich,0,0.0
Laufhühnchen,1,stable,science,1999,vorgeblich,0,0.0
Laufhühnchen,1,stable,science,1999,offenbar,0,0.0
Laufhühnchen,1,stable,science,1999,scheinen,0,0.0
Laufhühnchen,1,stable,science,1999,erscheinen,0,0.0
Laufhühnchen,1,stable,science,1999,vermuten,0,0.0
Laufhühnchen,1,stable,science,1999,annehmen,0,0.0
Laufhühnchen,1,stable,science,1999,glauben,0,0.0
Laufhühnchen,1,stable,science,1999,zweifeln,0,0.0
Laufhühnchen,1,stable,science,1999,bezweifeln,0,0.0
Laufhühnchen,1,stable,science,1999,möglich,0,0.0
Laufhühnchen,1,stable,science,1999,unwahrscheinlich,0,0.0
Laufhühnchen,1,stable,science,1999,fraglich,0,0.0
Laufhühnchen,1,stable,science,1999,zweifelhaft,0,0.0
Laufhühnchen,1,stable,science,1999,unsicher,0,0.0
Laufhühnchen,1,stable,science,1999,unklar,0,0.0
Laufhühnchen,1,stable,science,1999,meiner Meinung nach,0,0.0
Laufhühnchen,1,stable,science,1999,meines Erachtens,0,0.0
Laufhühnchen,1,stable,science,1999,nach meiner Ansicht,0,0.0
Laufhühnchen,1,stable,science,1999,nach meiner Einschätzung,0,0.0
Laufhühnchen,1,stable,science,1999,soweit ich weiß,0,0.0
Spervogelton,0,contested,culture,3667,anscheinend,2,0.545404963185165
Spervogelton,0,contested,culture,3667,möglicherweise,0,0.0
Spervogelton,0,contested,culture,3667,mutmaßlich,0,0.0
Spervogelton,0,contested,culture,3667,scheinbar,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,schwerlich,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,vermutlich,0,0.0
Spervogelton,0,contested,culture,3667,vielleicht,3,0.8181074447777476
Spervogelton,0,contested,culture,3667,wahrscheinlich,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,wohl,7,1.9089173711480776
Spervogelton,0,contested,culture,3667,womöglich,0,0.0
Spervogelton,0,contested,culture,3667,angeblich,0,0.0
Spervogelton,0,contested,culture,3667,vorgeblich,0,0.0
Spervogelton,0,contested,culture,3667,offenbar,0,0.0
Spervogelton,0,contested,culture,3667,scheinen,0,0.0
Spervogelton,0,contested,culture,3667,erscheinen,0,0.0
Spervogelton,0,contested,culture,3667,vermuten,0,0.0
Spervogelton,0,contested,culture,3667,annehmen,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,glauben,0,0.0
Spervogelton,0,contested,culture,3667,zweifeln,0,0.0
Spervogelton,0,contested,culture,3667,bezweifeln,0,0.0
Spervogelton,0,contested,culture,3667,möglich,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,unwahrscheinlich,0,0.0
Spervogelton,0,contested,culture,3667,fraglich,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,zweifelhaft,0,0.0
Spervogelton,0,contested,culture,3667,unsicher,0,0.0
Spervogelton,0,contested,culture,3667,unklar,1,0.2727024815925825
Spervogelton,0,contested,culture,3667,meiner Meinung nach,0,0.0
Spervogelton,0,contested,culture,3667,meines Erachtens,0,0.0
Spervogelton,0,contested,culture,3667,nach meiner Ansicht,0,0.0
Spervogelton,0,contested,culture,3667,nach meiner Einschätzung,0,0.0
Spervogelton,0,contested,culture,3667,soweit ich weiß,0,0.0
Year Zero,1,stable,culture,3494,anscheinend,0,0.0
Year Zero,1,stable,culture,3494,möglicherweise,0,0.0
Year Zero,1,stable,culture,3494,mutmaßlich,0,0.0
Year Zero,1,stable,culture,3494,scheinbar,0,0.0
Year Zero,1,stable,culture,3494,schwerlich,0,0.0
Year Zero,1,stable,culture,3494,vermutlich,0,0.0
Year Zero,1,stable,culture,3494,vielleicht,0,0.0
Year Zero,1,stable,culture,3494,wahrscheinlich,0,0.0
Year Zero,1,stable,culture,3494,wohl,0,0.0
Year Zero,1,stable,culture,3494,womöglich,0,0.0
Year Zero,1,stable,culture,3494,angeblich,0,0.0
Year Zero,1,stable,culture,3494,vorgeblich,0,0.0
Year Zero,1,stable,culture,3494,offenbar,0,0.0
Year Zero,1,stable,culture,3494,scheinen,0,0.0
Year Zero,1,stable,culture,3494,erscheinen,0,0.0
Year Zero,1,stable,culture,3494,vermuten,0,0.0
Year Zero,1,stable,culture,3494,annehmen,0,0.0
Year Zero,1,stable,culture,3494,glauben,0,0.0
Year Zero,1,stable,culture,3494,zweifeln,0,0.0
Year Zero,1,stable,culture,3494,bezweifeln,0,0.0
Year Zero,1,stable,culture,3494,möglich,0,0.0
Year Zero,1,stable,culture,3494,unwahrscheinlich,0,0.0
Year Zero,1,stable,culture,3494,fraglich,0,0.0
Year Zero,1,stable,culture,3494,zweifelhaft,0,0.0
Year Zero,1,stable,culture,3494,unsicher,0,0.0
Year Zero,1,stable,culture,3494,unklar,0,0.0
Year Zero,1,stable,culture,3494,meiner Meinung nach,0,0.0
Year Zero,1,stable,culture,3494,meines Erachtens,0,0.0
Year Zero,1,stable,culture,3494,nach meiner Ansicht,0,0.0
Year Zero,1,stable,culture,3494,nach meiner Einschätzung,0,0.0
Year Zero,1,stable,culture,3494,soweit ich weiß,0,0.0
MHealth,0,contested,science,3078,anscheinend,0,0.0
MHealth,0,contested,science,3078,möglicherweise,0,0.0
MHealth,0,contested,science,3078,mutmaßlich,0,0.0
MHealth,0,contested,science,3078,scheinbar,0,0.0
MHealth,0,contested,science,3078,schwerlich,0,0.0
MHealth,0,contested,science,3078,vermutlich,0,0.0
MHealth,0,contested,science,3078,vielleicht,0,0.0
MHealth,0,contested,science,3078,wahrscheinlich,0,0.0
MHealth,0,contested,science,3078,wohl,0,0.0
MHealth,0,contested,science,3078,womöglich,0,0.0
MHealth,0,contested,science,3078,angeblich,0,0.0
MHealth,0,contested,science,3078,vorgeblich,0,0.0
MHealth,0,contested,science,3078,offenbar,0,0.0
MHealth,0,contested,science,3078,scheinen,0,0.0
MHealth,0,contested,science,3078,erscheinen,0,0.0
MHealth,0,contested,science,3078,vermuten,0,0.0
MHealth,0,contested,science,3078,annehmen,0,0.0
MHealth,0,contested,science,3078,glauben,0,0.0
MHealth,0,contested,science,3078,zweifeln,0,0.0
MHealth,0,contested,science,3078,bezweifeln,0,0.0
MHealth,0,contested,science,3078,möglich,2,0.649772579597141
MHealth,0,contested,science,3078,unwahrscheinlich,0,0.0
MHealth,0,contested,science,3078,fraglich,0,0.0
MHealth,0,contested,science,3078,zweifelhaft,0,0.0
MHealth,0,contested,science,3078,unsicher,0,0.0
MHealth,0,contested,science,3078,unklar,0,0.0
MHealth,0,contested,science,3078,meiner Meinung nach,0,0.0
MHealth,0,contested,science,3078,meines Erachtens,0,0.0
MHealth,0,contested,science,3078,nach meiner Ansicht,0,0.0
MHealth,0,contested,science,3078,nach meiner Einschätzung,0,0.0
MHealth,0,contested,science,3078,soweit ich weiß,0,0.0
Fraktursonografie,1,stable,science,3136,anscheinend,0,0.0
Fraktursonografie,1,stable,science,3136,möglicherweise,0,0.0
Fraktursonografie,1,stable,science,3136,mutmaßlich,0,0.0
Fraktursonografie,1,stable,science,3136,scheinbar,0,0.0
Fraktursonografie,1,stable,science,3136,schwerlich,0,0.0
Fraktursonografie,1,stable,science,3136,vermutlich,0,0.0
Fraktursonografie,1,stable,science,3136,vielleicht,0,0.0
Fraktursonografie,1,stable,science,3136,wahrscheinlich,0,0.0
Fraktursonografie,1,stable,science,3136,wohl,0,0.0
Fraktursonografie,1,stable,science,3136,womöglich,0,0.0
Fraktursonografie,1,stable,science,3136,angeblich,0,0.0
Fraktursonografie,1,stable,science,3136,vorgeblich,0,0.0
Fraktursonografie,1,stable,science,3136,offenbar,0,0.0
Fraktursonografie,1,stable,science,3136,scheinen,0,0.0
Fraktursonografie,1,stable,science,3136,erscheinen,0,0.0
Fraktursonografie,1,stable,science,3136,vermuten,0,0.0
Fraktursonografie,1,stable,science,3136,annehmen,0,0.0
Fraktursonografie,1,stable,science,3136,glauben,0,0.0
Fraktursonografie,1,stable,science,3136,zweifeln,0,0.0
Fraktursonografie,1,stable,science,3136,bezweifeln,0,0.0
Fraktursonografie,1,stable,science,3136,möglich,3,0.9566326530612245
Fraktursonografie,1,stable,science,3136,unwahrscheinlich,0,0.0
Fraktursonografie,1,stable,science,3136,fraglich,0,0.0
Fraktursonografie,1,stable,science,3136,zweifelhaft,0,0.0
Fraktursonografie,1,stable,science,3136,unsicher,1,0.31887755102040816
Fraktursonografie,1,stable,science,3136,unklar,0,0.0
Fraktursonografie,1,stable,science,3136,meiner Meinung nach,0,0.0
Fraktursonografie,1,stable,science,3136,meines Erachtens,0,0.0
Fraktursonografie,1,stable,science,3136,nach meiner Ansicht,0,0.0
Fraktursonografie,1,stable,science,3136,nach meiner Einschätzung,0,0.0
Fraktursonografie,1,stable,science,3136,soweit ich weiß,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,anscheinend,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,möglicherweise,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,mutmaßlich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,scheinbar,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,schwerlich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,vermutlich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,vielleicht,1,0.12137395314965409
Sozionik und intertypische Beziehungen,0,contested,science,8239,wahrscheinlich,1,0.12137395314965409
Sozionik und intertypische Beziehungen,0,contested,science,8239,wohl,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,womöglich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,angeblich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,vorgeblich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,offenbar,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,scheinen,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,erscheinen,3,0.36412185944896225
Sozionik und intertypische Beziehungen,0,contested,science,8239,vermuten,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,annehmen,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,glauben,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,zweifeln,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,bezweifeln,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,möglich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,unwahrscheinlich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,fraglich,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,zweifelhaft,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,unsicher,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,unklar,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,meiner Meinung nach,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,meines Erachtens,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,nach meiner Ansicht,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,nach meiner Einschätzung,0,0.0
Sozionik und intertypische Beziehungen,0,contested,science,8239,soweit ich weiß,0,0.0
Porsche 930,1,stable,science,6837,anscheinend,0,0.0
Porsche 930,1,stable,science,6837,möglicherweise,0,0.0
Porsche 930,1,stable,science,6837,mutmaßlich,0,0.0
Porsche 930,1,stable,science,6837,scheinbar,0,0.0
Porsche 930,1,stable,science,6837,schwerlich,0,0.0
Porsche 930,1,stable,science,6837,vermutlich,0,0.0
Porsche 930,1,stable,science,6837,vielleicht,0,0.0
Porsche 930,1,stable,science,6837,wahrscheinlich,0,0.0
Porsche 930,1,stable,science,6837,wohl,0,0.0
Porsche 930,1,stable,science,6837,womöglich,0,0.0
Porsche 930,1,stable,science,6837,angeblich,0,0.0
Porsche 930,1,stable,science,6837,vorgeblich,0,0.0
Porsche 930,1,stable,science,6837,offenbar,0,0.0
Porsche 930,1,stable,science,6837,scheinen,0,0.0
Porsche 930,1,stable,science,6837,erscheinen,0,0.0
Porsche 930,1,stable,science,6837,vermuten,0,0.0
Porsche 930,1,stable,science,6837,annehmen,0,0.0
Porsche 930,1,stable,science,6837,glauben,0,0.0
Porsche 930,1,stable,science,6837,zweifeln,0,0.0
Porsche 930,1,stable,science,6837,bezweifeln,0,0.0
Porsche 930,1,stable,science,6837,möglich,1,0.1462629808395495
